Código CCN;Código CNH;Nombre;Comunidad Autónoma;Provincia;Municipio;Dirección;Código Postal;Teléfono;Número de camas instaladas;Tipo de Centro;Dependencia Funcional;Observaciones;Concierto;Acreditación Docente
1046000057;460060;CONSORCIO HOSPITAL GENERAL UNIVERSITARIO DE VALENCIA;COMUNIDAD VALENCIANA;VALENCIA;Valencia;Avenida Tres Cruces 2;46014;963131800;546;Hospitales Generales;OTROS CENTROS O ESTABLECIMIENTOS PÚBLICOS DE DEPENDENCIA AUTONÓMICA;;Red de utilización pública (RUP);SI
1046000325;460023;HOSPITAL UNIVERSITARIO DR. PESET ALEIXANDRE;COMUNIDAD VALENCIANA;VALENCIA;Valencia;Avenida Gaspar Aguilar 90;46017;961622300;539;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Red de utilización pública (RUP);SI
1046000362;460018;HOSPITAL UNIVERSITARIO Y POLITECNICO LA FE;COMUNIDAD VALENCIANA;VALENCIA;Valencia;Avenida Fernando Abril Martorell 106;46026;961244000;1000;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Red de utilización pública (RUP);SI
1046000319;460109;FUNDACION INSTITUTO VALENCIANO DE ONCOLOGIA;COMUNIDAD VALENCIANA;VALENCIA;Valencia;Calle Profesor Beltran Baguena 8;46009;961114000;160;Hospitales especializados;ORGANIZACIONES NO GUBERNAMENTALES;;Concierto sustitutorio;SI
1046000361;460057;HOSPITAL DE LA MALVA-ROSA;COMUNIDAD VALENCIANA;VALENCIA;Valencia;Calle Isabel De Villena 2;46011;961925400;33;Otros Centros con Internamiento;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
1046000576;460369;HOSPITAL PARE JOFRE;COMUNIDAD VALENCIANA;VALENCIA;Valencia;Calle San Lazaro S/N;46017;961925200;125;Hospitales de media y larga estancia;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
1046000349;460095;HOSPITAL NISA VALENCIA AL MAR;COMUNIDAD VALENCIANA;VALENCIA;Valencia;Calle Rio Tajo 1;46011;963352500;70;Hospitales Generales;PRIVADOS;;Sin concierto;NO
1046000568;460082;HOSPITAL CATOLICO CASA DE SALUD;COMUNIDAD VALENCIANA;VALENCIA;Valencia;Calle Doctor Manuel Candela 41;46021;963897700;192;Hospitales Generales;PRIVADOS;;Sin concierto;NO
1046000096;460291;HOSPITAL 9 DE OCTUBRE;COMUNIDAD VALENCIANA;VALENCIA;Valencia;Calle Valle De La Ballestera 59;46015;963179100;300;Hospitales Generales;PRIVADOS;;Sin concierto;SI
1046000651;460039;HOSPITAL ARNAU DE VILANOVA;COMUNIDAD VALENCIANA;VALENCIA;Valencia;Calle San Clemente 12;46015;961976000;302;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
1003000040;30190;SANATORIO SAN FRANCISCO DE BORJA FONTILLES;COMUNIDAD VALENCIANA;ALICANTE;Vall de Laguar, la;Carretera Orba-Vall De Laguar, Km 4 Numero S/N;3791;963511583;96;Hospitales de media y larga estancia;ORGANIZACIONES NO GUBERNAMENTALES;;Sin concierto;NO
747001319;470014;HOSPITAL UNIVERSITARIO DEL RIO HORTEGA;CASTILLA Y LEÓN;VALLADOLID;Valladolid;Calle Dulzaina 2;47012;983420401;606;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
747001312;470029;HOSPITAL CLINICO UNIVERSITARIO;CASTILLA Y LEÓN;VALLADOLID;Valladolid;Avenida Ramon Y Cajal 3;47005;983420000;777;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
747001316;470105;HOSPITAL DE VALLADOLID FELIPE II;CASTILLA Y LEÓN;VALLADOLID;Valladolid;Calle Felipe Ii 9;47003;983358000;79;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
747001322;470072;CENTRO HOSPITALARIO PADRE BENITO MENNI;CASTILLA Y LEÓN;VALLADOLID;Valladolid;Paseo Juan Carlos I 10;47008;983272600;240;Hospitales de media y larga estancia;ORGANIZACIONES NO GUBERNAMENTALES;;Concierto sustitutorio;NO
747001315;470113;HOSPITAL CAMPO GRANDE;CASTILLA Y LEÓN;VALLADOLID;Valladolid;Plaza De Colon 1;47000;983144149;93;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
747001317;470053;SANATORIO SAGRADO CORAZON;CASTILLA Y LEÓN;VALLADOLID;Valladolid;Calle Fidel Recio 1;47002;983299000;75;Hospitales Generales;ORGANIZACIONES NO GUBERNAMENTALES;;Sin concierto;NO
943000762;430228;PIUS HOSPITAL DE VALLS;CATALUÑA;TARRAGONA;Valls;Plaza Sant Francesc S/N;43800;977613000;142;Hospitales Generales;PRIVADOS;;Red de utilización pública (RUP);SI
943000763;430234;RESIDENCIA ALT CAMP;CATALUÑA;TARRAGONA;Valls;Camino Del Bosc S/N;43800;977600292;50;Hospitales de media y larga estancia;PRIVADOS;;Red de utilización pública (RUP);NO
538002288;380276;HOSPITAL INSULAR NUESTRA SEÑORA DE LOS REYES;CANARIAS;SANTA CRUZ DE TENERIFE;Valverde;Calle Calle Los Barriales 1;38900;922553505;32;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
111004486;110213;HOSPITAL DE ALTA RESOLUCION DE ESPECIALIDADES DE LA JANDA;ANDALUCÍA;CÁDIZ;Vejer de la Frontera;Poligono 53 Parcela 72 S/N;11150;955018063;24;Hospitales Generales;PRIVADOS;;Sin concierto;NO
129001086;290348;CLINICA EL SERANIL;ANDALUCÍA;MALAGA;Vélez-Málaga;Carretera Almeria S/N;29790;952513267;60;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Sin concierto;NO
129001077;290206;HOSPITAL DE LA AXARQUIA;ANDALUCÍA;MALAGA;Vélez-Málaga;Avenida Del Sol 43;29740;951067010;197;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
943000771;430298;HOSPITAL DEL VENDRELL;CATALUÑA;TARRAGONA;Vendrell, El;Carretera N-340 1193;43700;977257900;120;Hospitales Generales;PRIVADOS;;Red de utilización pública (RUP);NO
1232000113;320150;HOSPITAL PUBLICO DE VERIN;GALICIA;OURENSE;Verín;Carretera Laza (De) S/N;32600;988413636;80;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
908005203;81120;HOSPITAL DE LA SANTA CREU;CATALUÑA;BARCELONA;Vic;Rambla Hospital 52;8500;938833300;127;Hospitales de media y larga estancia;PRIVADOS;;Red de utilización pública (RUP);SI
908005209;81108;HOSPITAL  GENERAL  DE  VIC;CATALUÑA;BARCELONA;Vic;Calle Francesc Pla El Vigata 1;8500;938891111;292;Hospitales Generales;OTRAS ENTIDADES U ORGANISMOS PÚBLICOS;;Red de utilización pública (RUP);SI
908005202;81115;CLINICA SANT JOSEP;CATALUÑA;BARCELONA;Vic;Calle Sant Segimon 3;8500;938861700;21;Hospitales Generales;PRIVADOS;;Sin concierto;NO
925000580;250156;ESPITAU VAL D'ARAN;CATALUÑA;LLEIDA;Vielha e Mijaran;Calle Espitau, 8;25530;973640004;31;Hospitales Generales;PRIVADOS;;Red de utilización pública (RUP);NO
1236000120;360209;VITHAS HOSPITAL NOSA SEÑORA DE FATIMA;GALICIA;PONTEVEDRA;Vigo;Calle Via Norte 48;36206;986821100;200;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
1236000126;360216;CONCHEIRO CENTRO MEDICO QUIRURGICO;GALICIA;PONTEVEDRA;Vigo;Avenida Madrid 4;36204;986413244;40;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
1236000119;360195;HOSPITAL HM VIGO;GALICIA;PONTEVEDRA;Vigo;Calle Manuel Olivie 11;36203;986411466;12;Hospitales Generales;PRIVADOS;;Sin concierto;NO
1236000128;360368;COMPLEXO HOSPITALARIO UNIVERSITARIO DE VIGO;GALICIA;PONTEVEDRA;Vigo;Carretera Clara Campoamor 341;36312;986816000;1273;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1236000123;360255;CENTRO MEDICO PINTADO;GALICIA;PONTEVEDRA;Vigo;Avenida Hispanidade 40;36203;986413300;12;Hospitales Generales;PRIVADOS;;Sin concierto;NO
1236000122;360268;SANATORIO PSIQUIATRICO SAN JOSE;GALICIA;PONTEVEDRA;Vigo;Calle Tomas A Alonso 89;36208;986235606;48;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Sin concierto;NO
1236000124;360160;FREMAP, HOSPITAL DE VIGO;GALICIA;PONTEVEDRA;Vigo;Calle Feliciano Rolan 12;36203;986413033;17;Hospitales especializados;MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL;;Sin concierto;NO
1236000115;360182;HOSPITAL POVISA;GALICIA;PONTEVEDRA;Vigo;Calle Salamanca 5;36211;986413144;573;Hospitales Generales;PRIVADOS;;Concierto sustitutorio;SI
1236000125;360274;CLINICA RESIDENCIA EL PINAR;GALICIA;PONTEVEDRA;Vigo;Carretera Vella Madrid 120;36214;986266400;84;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Red de utilización pública (RUP);NO
908005210;81141;HOSPITAL DE VILADECANS;CATALUÑA;BARCELONA;Viladecans;Avenida Gava 38;8840;936590111;110;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Red de utilización pública (RUP);SI
908005271;81896;CENTRE SOCIAL I SANITARI FREDERICA MONTSENY;CATALUÑA;BARCELONA;Viladecans;Calle Eslida 6-8;8840;936473525;76;Hospitales de media y larga estancia;PRIVADOS;;Red de utilización pública (RUP);NO
908005229;81430;HOSPITAL COMARCAL DE L'ALT PENEDES.;CATALUÑA;BARCELONA;Vilafranca del Penedès;Calle Espirall S/N;8720;938180440;144;Hospitales Generales;OTRAS ENTIDADES U ORGANISMOS PÚBLICOS;;Red de utilización pública (RUP);NO
908005260;81795;CENTRE SOCIOSANITARI RICARD FORTUNY;CATALUÑA;BARCELONA;Vilafranca del Penedès;Avenida Garraf 3;8720;938172357;187;Hospitales de media y larga estancia;OTRAS ENTIDADES U ORGANISMOS PÚBLICOS;;Red de utilización pública (RUP);SI
1236000127;360353;HOSPITAL PUBLICO DO SALNES;GALICIA;PONTEVEDRA;Vilagarcía de Arousa;Calle Hospital Do Salnes 30;36619;986568000;122;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
908005204;81189;HOSPITAL SANT ANTONI ABAT - CONSORCI SANITARI DEL GARRAF.;CATALUÑA;BARCELONA;Vilanova i la Geltrú;Calle Sant Josep 21;8800;938931616;111;Hospitales de media y larga estancia;OTRAS ENTIDADES U ORGANISMOS PÚBLICOS;;Red de utilización pública (RUP);SI
1012000178;120136;HOSPITAL UNIVERSITARIO DE LA PLANA;COMUNIDAD VALENCIANA;CASTELLÓN;Vila-real;Carretera Vila-Real A Borriana KM 0,5;12540;964399775;258;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
943000770;430276;RESIDENCIA VILA-SECA;CATALUÑA;TARRAGONA;Vila-seca;Calle Requet De Felix 35;43480;977395825;35;Hospitales de media y larga estancia;PRIVADOS;;Red de utilización pública (RUP);NO
908005195;81022;CASAL DE CURACIO;CATALUÑA;BARCELONA;Vilassar de Mar;Calle Maria Vidal 19;8340;937590241;81;Hospitales de media y larga estancia;PRIVADOS;;Red de utilización pública (RUP);NO
1328000035;280936;HOSPITAL VIRGEN DE LA POVEDA;MADRID;MADRID;Villa del Prado;Carretera M-952 (Acceso Al Hospital) KM.5;28630;918608000;202;Hospitales de media y larga estancia;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
724001721;240220;HOSPITAL VALLE DE LACIANA;CASTILLA Y LEÓN;LEÓN;Villablino;Avenida De Asturias 0;24100;987481057;15;Hospitales de media y larga estancia;OTROS CENTROS O ESTABLECIMIENTOS PÚBLICOS DE DEPENDENCIA AUTONÓMICA;;Sin concierto;NO
1003000136;30204;HOSPITAL MARINA BAIXA DE LA VILA JOIOSA;COMUNIDAD VALENCIANA;ALICANTE;Villajoyosa/Vila Joiosa, la;Avenida Alcalde En Jaume Botella Mayor 7;3570;966859800;286;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
111000293;110218;HOSPITAL VIRGEN DE LAS MONTAÑAS;ANDALUCÍA;CÁDIZ;Villamartín;Avenida Ambulatorio S/N;11650;956041000;108;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
1106000797;60140;HOSPITAL QUIRONSALUD SANTA JUSTA;EXTREMADURA;BADAJOZ;Villanueva de la Serena;Calle Concepcion 24;6700;924800746;29;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
724001711;240205;CLINICA ALTOLLANO;CASTILLA Y LEÓN;LEÓN;Villaquilambre;Calle La Fuentina 0;24193;987286000;110;Hospitales Generales;PRIVADOS;;Sin concierto;NO
802000780;20147;HOSPITAL GENERAL DE VILLARROBLEDO;CASTILLA-LA MANCHA;ALBACETE;Villarrobledo;Avenida Miguel De Cervantes C/V Ctra. Provencio KM. 0,3;2600;967133000;114;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
1012000288;120115;HOSPITAL COMARCAL DE VINAROS;COMUNIDAD VALENCIANA;CASTELLÓN;Vinaròs;Avenida Gil De Atrocillo S/N;12500;964400032;150;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
1601000004;10053;HOSPITAL QUIRONSALUD VITORIA;PAÍS VASCO;ÁLAVA;Vitoria-Gasteiz;Calle Esperanza (La) 3;1002;945252500;26;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
1601000003;10040;HOSPITAL VITHAS SAN JOSE;PAÍS VASCO;ÁLAVA;Vitoria-Gasteiz;Calle Beato Tomas De Zumarraga, Calle/Kalea 10;1008;945140900;63;Hospitales Generales;PRIVADOS;;Sin concierto;NO
1601000510;10090;HOSPITAL UNIVERSITARIO ARABA (SEDE TXAGORRITXU Y SEDE SANTIAGO);PAÍS VASCO;ÁLAVA;Vitoria-Gasteiz;Calle Jose Achotegui, Calle/Kalea S/N;1009;945007000;811;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1601000007;10035;HOSPITAL PSIQUIATRICO DE ALAVA;PAÍS VASCO;ÁLAVA;Vitoria-Gasteiz;Calle Alava 43;1006;945006555;207;Hospitales de salud mental y tratamiento de toxicomanías;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
1601000005;10066;HOSPITAL DE  CUIDADOS SAN ONOFRE SL;PAÍS VASCO;ÁLAVA;Vitoria-Gasteiz;Calle Salvatierrabide 9;1007;674342402;82;Hospitales de media y larga estancia;PRIVADOS;;Sin concierto;NO
1046000353;460229;HOSPITAL LLUIS ALCANYIS DE XATIVA;COMUNIDAD VALENCIANA;VALENCIA;Xàtiva;Carretera Xativa-Silla KM. 2;46800;962289300;273;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1430000059;300243;HOSPITAL VIRGEN DEL CASTILLO;REGIÓN DE MURCIA;MURCIA;Yecla;Avenida De La Feria S/N;30510;968719804;96;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1106000801;60208;HOSPITAL DE ZAFRA;EXTREMADURA;BADAJOZ;Zafra;Carretera Badajoz Granada 0;6300;924029200;91;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
1648000025;480268;HOSPITAL DE ZALDIBAR;PAÍS VASCO;VIZCAYA;Zaldibar;Avenida Bilbao ( Et/Av ) S/N;48250;946032823;111;Hospitales de salud mental y tratamiento de toxicomanías;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
749000898;490081;HOSPITAL RECOLETAS ZAMORA;CASTILLA Y LEÓN;ZAMORA;Zamora;Calle Pinar 7;49023;0;44;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
749000895;490013;HOSPITAL VIRGEN DE LA CONCHA (COMPLEJO ASISTENCIAL DE ZAMORA);CASTILLA Y LEÓN;ZAMORA;Zamora;Avenida Requejo 35;49022;980512838;349;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
749000896;490028;HOSPITAL PROVINCIAL DE ZAMORA (COMPLEJO ASISTENCIAL DE ZAMORA);CASTILLA Y LEÓN;ZAMORA;Zamora;Calle Hernan Cortes 40;49071;980512838;140;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
1648000026;480274;HOSPITAL DE ZAMUDIO;PAÍS VASCO;VIZCAYA;Zamudio;Barrio San Martin De Arteaga ( Au/Ba ) 45;48170;0;126;Hospitales de salud mental y tratamiento de toxicomanías;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
250000001;500114;HOSPITAL SAN JUAN DE DIOS;ARAGÓN;ZARAGOZA;Zaragoza;Paseo Colon 14;50006;976271660;184;Hospitales de media y larga estancia;ORGANIZACIONES NO GUBERNAMENTALES;;Red de utilización pública (RUP);SI
250000091;500218;HOSPITAL VIAMED MONTECANAL;ARAGÓN;ZARAGOZA;Zaragoza;Calle Franz Schubert 2;50012;876241818;68;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
250000072;500135;CLINICA NUESTRA SEÑORA DEL PILAR;ARAGÓN;ZARAGOZA;Zaragoza;Paseo Ruiseñores 20;50006;976275700;34;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
250000087;500080;HOSPITAL MAZ;ARAGÓN;ZARAGOZA;Zaragoza;Avenida Academia General Militar 74;50015;976748000;107;Hospitales Generales;MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL;;Concierto parcial;NO
250000035;500093;CLINICA MONTPELLIER,  GRUPO HLA,  S.A.U;ARAGÓN;ZARAGOZA;Zaragoza;Via Hispanidad 37;50012;976765300;90;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
250000002;500129;HOSPITAL QUIRONSALUD ZARAGOZA;ARAGÓN;ZARAGOZA;Zaragoza;Paseo Mariano Renovales S/N;50006;976720000;104;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
250000070;500107;CENTRO NEUROPSIQUIATRICO NUESTRA SEÑORA DEL CARMEN;ARAGÓN;ZARAGOZA;Zaragoza;Camino Abejar 100;50190;976770635;277;Hospitales de salud mental y tratamiento de toxicomanías;ORGANIZACIONES NO GUBERNAMENTALES;;Concierto parcial;NO
250000067;500188;UNIDAD REHABILITADORA DE MEDIA ESTANCIA PROFESOR REY ARDID;ARAGÓN;ZARAGOZA;Zaragoza;Calle Camino Viejo De La Alfocea 10;50191;976731000;39;Hospitales de salud mental y tratamiento de toxicomanías;ORGANIZACIONES NO GUBERNAMENTALES;;Concierto parcial;NO
250000086;500195;HOSPITAL DE REHABILITACION PSIQUIATRICA PRISMA;ARAGÓN;ZARAGOZA;Zaragoza;Calle Torre Del Cerezo (San Juan De Mozarrifar) 17;50820;976151152;50;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Sin concierto;NO
250000034;500068;CENTRO DE REHABILITACION PSICOSOCIAL NUESTRA SEÑORA DEL PILAR;ARAGÓN;ZARAGOZA;Zaragoza;Calle Duquesa Villahermosa 66-68;50009;976331500;172;Hospitales de salud mental y tratamiento de toxicomanías;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
250000083;500074;HOSPITAL NUESTRA SEÑORA DE GRACIA;ARAGÓN;ZARAGOZA;Zaragoza;Calle Ramon Y  Cajal 60;50004;976440022;151;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
250000068;500055;HOSPITAL ROYO VILLANOVA;ARAGÓN;ZARAGOZA;Zaragoza;Avenida San Gregorio 30;50015;976466910;254;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
250000069;500021;HOSPITAL UNIVERSITARIO MIGUEL SERVET;ARAGÓN;ZARAGOZA;Zaragoza;Paseo Isabel La Catolica 1-3;50009;976765500;1213;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
250004610;500140;HOSPITAL GENERAL DE LA DEFENSA EN ZARAGOZA;ARAGÓN;ZARAGOZA;Zaragoza;Calle Via Iberica 1-15 1-15;50009;976567710;200;Hospitales Generales;MINISTERIO DE DEFENSA;;Sin concierto;NO
250000071;500016;HOSPITAL CLINICO UNIVERSITARIO LOZANO BLESA;ARAGÓN;ZARAGOZA;Zaragoza;Calle San Juan Bosco 15;50009;976765700;807;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1620000009;200245;HOSPITAL DE ZUMARRAGA (OSI GOIERRI - ALTO UROLA);PAÍS VASCO;GUIPÚZCOA;Zumarraga;Grupo Argixao S/N;20700;943035000;128;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
